2754,Red Vial,74378,Ruta Provincial,75
2754,Red Vial,74412,Camino terciario,62
2754,Red Vial,74413,Ruta Provincial,35
2754,Red Vial,74414,Ruta Provincial,10
2754,Red Vial,74516,Camino terciario,29
2754,Red Vial,74577,Camino terciario,112
2754,Red Vial,74627,Ruta Provincial,20
2754,Red Vial,74658,Camino terciario,55
2754,Red Vial,74687,Ruta Provincial,419
2754,Red Vial,74889,Ruta Provincial,27
2754,Red Vial,74900,Camino terciario,35
2754,Red Vial,74928,Camino terciario,77
2754,Red Vial,75003,Camino terciario,80
2754,Red Vial,75192,Camino terciario,164
2754,Red Vial,75233,Camino terciario,97
2754,Red Vial,75457,Ruta Provincial,70
2754,Red Vial,75579,Camino terciario,54
2754,Red Vial,75629,Ruta Provincial,508
2754,Red Vial,75632,Camino terciario,12
2754,Red Vial,75690,Camino terciario,119
2754,Red Vial,75712,Ruta Provincial,42
2754,Red Vial,75723,Camino terciario,39
2754,Red Vial,75746,Ruta Provincial,37
2754,Red Vial,75874,Camino terciario,173
2754,Red Vial,75968,Camino terciario,81
2754,Red Vial,75969,Camino terciario,74
2754,Red Vial,75989,Camino terciario,1
2754,Red Vial,75998,Camino terciario,64
2754,Red Vial,76023,Camino terciario,29
2754,Red Vial,76026,Camino terciario,31
2754,Red Vial,76066,Camino terciario,7
2754,Red Vial,76067,Camino terciario,39
2754,Red Vial,76257,Camino terciario,31
2754,Red Vial,76258,Camino terciario,24
2754,Red Vial,76275,Camino terciario,4
2754,Red Vial,76312,Camino terciario,573
2754,Red Vial,76340,Camino terciario,59
2754,Red Vial,76314,Camino terciario,303
2754,Red Vial,76321,Camino terciario,22
3969,Calle,382466,Camino terciario,0
3969,Huella,382355,Camino terciario,34
3969,Huella,382356,Camino terciario,4
3969,Huella,382357,Camino terciario,12
3969,Calle,382429,Camino terciario,0
3969,Huella,382360,Camino terciario,25
3969,Huella,382361,Camino terciario,12
3969,Calle,382431,Camino terciario,1
3969,Huella,382364,Camino terciario,12
3969,Huella,382365,Camino terciario,59
3969,Huella,382362,Camino terciario,85
3969,Huella,382363,Camino terciario,11
3969,Huella,382366,Camino terciario,44
3969,Huella,382367,Camino terciario,54
3969,Huella,382368,Camino terciario,52
3969,Huella,382369,Camino terciario,17
3969,Huella,382370,Camino terciario,8
3969,Huella,382371,Camino terciario,9
3969,Huella,382375,Camino terciario,11
3969,Calle,382410,Camino terciario,0
3969,Huella,382372,Camino terciario,100
3969,Huella,382373,Camino terciario,4
3969,Huella,382374,Camino terciario,14
3969,Huella,382376,Camino terciario,48
3969,Huella,382377,Camino terciario,19
3969,Huella,382378,Camino terciario,22
3969,Calle,382391,Camino terciario,15
3969,Huella,382379,Camino terciario,39
3969,Huella,382380,Camino terciario,8
3969,Huella,382381,Camino terciario,9
3969,Huella,382384,Camino terciario,58
3969,Calle,382385,Camino terciario,0
3969,Calle,382386,Camino terciario,0
3969,Calle,382387,Camino terciario,0
3969,Calle,382388,Camino terciario,1
3969,Calle,382389,Camino terciario,0
3969,Calle,382394,Camino terciario,6
3969,Calle,382395,Camino terciario,4
3969,Calle,382396,Camino terciario,24
3969,Calle,382397,Camino terciario,4
3969,Red Vial,382398,Ruta Nacional,3
3969,Calle,382399,Camino terciario,7
3969,Calle,382401,Camino terciario,4
3969,Huella,382402,Camino terciario,1
3969,Huella,382403,Camino terciario,1
3969,Calle,382404,Camino terciario,3
3969,Red Vial,382405,Ruta Nacional,1
3969,Red Vial,382406,Ruta Nacional,12
3969,Calle,382407,Camino terciario,0
3969,Calle,382408,Camino terciario,1
3969,Calle,382417,Camino terciario,6
3969,Calle,382418,Camino terciario,5
3969,Calle,382419,Camino terciario,1
3969,Calle,382420,Camino terciario,0
3969,Red Vial,382421,Ruta Nacional,1
3969,Calle,382422,Camino terciario,0
3969,Calle,382423,Camino terciario,1
3969,Calle,382424,Camino terciario,0
3969,Calle,382425,Camino terciario,1
3969,Calle,382426,Camino terciario,1
3969,Calle,382427,Camino terciario,0
3969,Calle,382447,Camino terciario,4
3969,Red Vial,382448,Ruta Nacional,10
3969,Calle,382449,Camino terciario,1
3969,Calle,382450,Camino terciario,7
3969,Calle,382451,Camino terciario,1
3969,Calle,382452,Camino terciario,3
3969,Calle,382453,Camino terciario,1
3969,Calle,382454,Camino terciario,1
3969,Calle,382455,Camino terciario,0
3969,Calle,382456,Camino terciario,10
3969,Calle,382457,Camino terciario,0
3969,Calle,382458,Camino terciario,0
3969,Calle,382459,Camino terciario,8
3969,Calle,382460,Camino terciario,1
3969,Calle,382461,Camino terciario,3
3969,Calle,382462,Camino terciario,0
3969,Calle,382463,Camino terciario,1
3969,Huella,382472,Camino terciario,11
3969,Calle,382473,Camino terciario,1
3969,Calle,382474,Camino terciario,1
3969,Calle,382475,Camino terciario,0
3969,Calle,382476,Camino terciario,0
3969,Calle,382477,Camino terciario,0
3969,Huella,382486,Camino terciario,2
3969,Huella,382478,Camino terciario,54
3969,Huella,382488,Camino terciario,13
3969,Huella,382479,Camino terciario,45
3969,Calle,382480,Camino terciario,0
3969,Calle,382481,Camino terciario,1
3969,Calle,382482,Camino terciario,0
3969,Calle,382483,Camino terciario,4
3969,Huella,382484,Camino terciario,1
3969,Huella,382485,Camino terciario,1
3969,Huella,382487,Camino terciario,25
3969,Calle,382512,Camino terciario,1
3969,Calle,382595,Camino terciario,0
3969,Huella,382489,Camino terciario,30
3969,Huella,382490,Camino terciario,9
3969,Calle,382491,Camino terciario,0
3969,Calle,382492,Camino terciario,0
3969,Huella,382496,Camino terciario,9
3969,Huella,382493,Camino terciario,29
3969,Huella,382494,Camino terciario,31
3969,Huella,382542,Camino terciario,0
3969,Red Vial,382495,Ruta Provincial,77
3969,Huella,382497,Camino terciario,13
3969,Huella,382498,Camino terciario,5
3969,Huella,382499,Camino terciario,14
3969,Huella,382500,Camino terciario,6
3969,Huella,382501,Camino terciario,2
3969,Huella,382514,Camino terciario,5
3969,Huella,382502,Camino terciario,12
3969,Huella,382503,Camino terciario,14
3969,Huella,382504,Camino terciario,20
3969,Huella,382505,Camino terciario,12
3969,Huella,382515,Camino terciario,7
3969,Huella,382506,Camino terciario,8
3969,Calle,382507,Camino terciario,0
3969,Calle,382508,Camino terciario,0
3969,Huella,382509,Camino terciario,31
3969,Huella,382510,Camino terciario,24
3969,Huella,382511,Camino terciario,35
3969,Huella,382513,Camino terciario,19
3969,Huella,382516,Camino terciario,5
3969,Huella,382517,Camino terciario,2
3969,Huella,382518,Camino terciario,2
3969,Huella,382519,Camino terciario,1
3969,Huella,382520,Camino terciario,6
3969,Calle,382521,Camino terciario,0
3969,Calle,382522,Camino terciario,7
3969,Red Vial,382523,Ruta Nacional,1
3969,Huella,382524,Camino terciario,2
3969,Huella,382525,Camino terciario,24
3969,Huella,382526,Camino terciario,14
3969,Calle,382527,Camino terciario,0
3969,Huella,382528,Camino terciario,21
3969,Red Vial,382673,Ruta Nacional,1
3969,Huella,382529,Camino terciario,14
3969,Huella,382530,Camino terciario,22
3969,Huella,382531,Camino terciario,9
3969,Huella,382576,Camino terciario,10
3969,Huella,382532,Camino terciario,11
3969,Huella,382596,Camino terciario,13
3969,Huella,382533,Camino terciario,37
3969,Huella,382534,Camino terciario,10
3969,Huella,382535,Camino terciario,32
3969,Red Vial,382536,Ruta Provincial,144
3969,Huella,382537,Camino terciario,25
3969,Huella,382543,Camino terciario,27
3969,Red Vial,382597,Ruta Provincial,8
3969,Huella,382538,Camino terciario,68
3969,Huella,382539,Camino terciario,8
3969,Huella,382546,Camino terciario,3
3969,Huella,382540,Camino terciario,38
3969,Huella,382541,Camino terciario,18
3969,Huella,382544,Camino terciario,20
3969,Huella,382545,Camino terciario,29
3969,Huella,382547,Camino terciario,7
3969,Huella,382548,Camino terciario,47
3969,Red Vial,382674,Ruta Nacional,1
3969,Huella,382577,Camino terciario,88
3969,Huella,382549,Camino terciario,38
3969,Calle,382550,Camino terciario,0
3969,Calle,382551,Camino terciario,1
3969,Calle,382552,Camino terciario,1
3969,Calle,382553,Camino terciario,0
3969,Huella,382554,Camino terciario,6
3969,Huella,382568,Camino terciario,1
3969,Huella,382555,Camino terciario,70
3969,Huella,382581,Camino terciario,32
3969,Huella,382556,Camino terciario,39
3969,Calle,382557,Camino terciario,0
3969,Calle,382558,Camino terciario,0
3969,Calle,382559,Camino terciario,0
3969,Calle,382560,Camino terciario,0
3969,Calle,382561,Camino terciario,0
3969,Calle,382562,Camino terciario,0
3969,Huella,382563,Camino terciario,32
3969,Huella,382564,Camino terciario,0
3969,Huella,382567,Camino terciario,23
3969,Huella,382578,Camino terciario,12
3969,Huella,382579,Camino terciario,11
3969,Huella,382565,Camino terciario,52
3969,Huella,382566,Camino terciario,43
3969,Huella,382569,Camino terciario,2
3969,Huella,382593,Camino terciario,19
3969,Calle,382594,Camino terciario,1
3969,Huella,382570,Camino terciario,53
3969,Red Vial,382571,Ruta Provincial,4
3969,Huella,382572,Camino terciario,15
3969,Huella,382573,Camino terciario,18
3969,Red Vial,382574,Ruta Provincial,19
3969,Red Vial,382575,Ruta Provincial,41
3969,Huella,382580,Camino terciario,20
3969,Huella,382582,Camino terciario,25
3969,Red Vial,382583,Ruta Provincial,44
3969,Red Vial,382584,Ruta Provincial,29
3969,Huella,382585,Camino terciario,35
3969,Huella,382586,Camino terciario,13
3969,Huella,382587,Camino terciario,33
3969,Huella,382588,Camino terciario,29
3969,Huella,382589,Camino terciario,4
3969,Huella,382590,Camino terciario,28
3969,Huella,382591,Camino terciario,32
3969,Huella,382592,Camino terciario,37
3969,Huella,382598,Camino terciario,4
3969,Huella,382602,Camino terciario,73
3969,Huella,382661,Camino terciario,2
3969,Huella,382599,Camino terciario,48
3969,Huella,382607,Camino terciario,7
3969,Huella,382606,Camino terciario,13
3969,Calle,382669,Camino terciario,1
3969,Huella,382600,Camino terciario,68
3969,Huella,382601,Camino terciario,0
3969,Huella,382611,Camino terciario,17
3969,Huella,382603,Camino terciario,55
3969,Huella,382604,Camino terciario,29
3969,Huella,382605,Camino terciario,0
3969,Calle,382670,Camino terciario,0
3969,Huella,382608,Camino terciario,16
3969,Red Vial,382609,Ruta Provincial,2
3969,Huella,382610,Camino terciario,13
3969,Huella,382619,Camino terciario,20
3969,Huella,382612,Camino terciario,10
3969,Huella,382613,Camino terciario,13
3969,Huella,382614,Camino terciario,4
3969,Huella,382615,Camino terciario,10
3969,Huella,382616,Camino terciario,6
3969,Huella,382617,Camino terciario,7
3969,Huella,382618,Camino terciario,38
3969,Huella,382620,Camino terciario,28
3969,Huella,382621,Camino terciario,7
3969,Huella,382622,Camino terciario,9
3969,Huella,382623,Camino terciario,1
3969,Huella,382624,Camino terciario,16
3969,Huella,382625,Camino terciario,0
3969,Huella,382626,Camino terciario,30
3969,Huella,382627,Camino terciario,12
3969,Huella,382648,Camino terciario,4
3969,Huella,382634,Camino terciario,12
3969,Huella,382628,Camino terciario,91
3969,Huella,382629,Camino terciario,35
3969,Huella,382630,Camino terciario,26
3969,Huella,382631,Camino terciario,49
3969,Huella,382632,Camino terciario,53
3969,Huella,382633,Camino terciario,1
3969,Calle,382663,Camino terciario,2
3969,Huella,382635,Camino terciario,5
3969,Red Vial,382649,Ruta Provincial,4
3969,Huella,382636,Camino terciario,17
3969,Huella,382637,Camino terciario,58
3969,Huella,382642,Camino terciario,58
3969,Huella,382638,Camino terciario,25
3969,Red Vial,382664,Ruta Nacional,1
3969,Huella,382639,Camino terciario,78
3969,Calle,382671,Camino terciario,1
3969,Huella,382640,Camino terciario,43
3969,Huella,382641,Camino terciario,20
3969,Huella,382643,Camino terciario,18
3969,Huella,382644,Camino terciario,24
3969,Red Vial,382665,Ruta Nacional,1
3969,Huella,382645,Camino terciario,3
3969,Huella,382646,Camino terciario,1
3969,Red Vial,382647,Ruta Provincial,14
3969,Red Vial,382650,Ruta Provincial,41
3969,Calle,382672,Camino terciario,0
3969,Red Vial,382651,Ruta Provincial,38
3969,Huella,382652,Camino terciario,13
3969,Red Vial,382666,Ruta Nacional,1
3969,Huella,382653,Camino terciario,4
3969,Calle,382660,Camino terciario,8
3969,Huella,382654,Camino terciario,14
3969,Huella,382655,Camino terciario,9
3969,Huella,382656,Camino terciario,51
3969,Huella,382657,Camino terciario,32
3969,Huella,382658,Camino terciario,13
3969,Huella,382659,Camino terciario,57
3969,Huella,382662,Camino terciario,15
3969,Huella,382675,Camino terciario,26
3969,Red Vial,382676,Ruta Nacional,1
3969,Calle,382677,Camino terciario,0
3969,Red Vial,382678,Ruta Nacional,4
3969,Calle,382679,Camino terciario,0
3969,Calle,382680,Camino terciario,0
3969,Calle,382681,Camino terciario,0
3969,Red Vial,382682,Ruta Nacional,0
3969,Calle,382683,Camino terciario,1
3969,Calle,382684,Camino terciario,1
3969,Red Vial,382685,Ruta Provincial,18
3969,Red Vial,382686,Ruta Provincial,13
3969,Huella,382687,Camino terciario,5
3969,Red Vial,382688,Ruta Provincial,7
3969,Red Vial,382689,Ruta Provincial,33
3969,Huella,382690,Camino terciario,12
3969,Huella,382691,Camino terciario,23
3969,Huella,382692,Camino terciario,17
3969,Calle,382693,Camino terciario,0
3969,Calle,382694,Camino terciario,0
3969,Calle,382695,Camino terciario,1
3969,Calle,382696,Camino terciario,0
3969,Red Vial,382878,Camino terciario,2
3969,Calle,382850,Camino vecinal,1
3969,Huella,382857,Camino terciario,7
3969,Huella,382858,Camino terciario,8
3969,Red Vial,382887,Camino terciario,26
3969,Red Vial,382888,Camino terciario,78
3969,Red Vial,382889,Camino terciario,7
3969,Red Vial,382891,Ruta Nacional,34
3969,Picada,382893,Camino terciario,1
3969,Picada,382895,Camino terciario,0
3969,Picada,382900,Camino terciario,8
3969,Picada,382903,Camino terciario,0
3969,Picada,382898,Camino terciario,1
3969,Picada,382901,Camino terciario,68
3969,Picada,382902,Camino terciario,9
3969,Picada,382896,Camino terciario,151
3969,Picada,382899,Camino terciario,0
3969,Picada,382905,Camino terciario,0
3969,Huella,383319,Camino terciario,4
3969,Huella,424734,Camino terciario,6
3969,Red Vial,424735,Ruta Nacional,5
3969,Red Vial,424736,Ruta Nacional,1
3969,Red Vial,425183,Camino terciario,1
3969,Red Vial,425184,Camino terciario,12
3969,Picada,425159,Camino terciario,13
3969,Red Vial,425177,Camino terciario,5
3969,Red Vial,425181,Camino terciario,2
3969,Red Vial,425167,Camino terciario,12
3969,Red Vial,425168,Camino terciario,10
3969,Red Vial,425171,Camino terciario,8
3969,Red Vial,425172,Camino terciario,6
3969,Red Vial,425173,Camino terciario,9
3969,Red Vial,425174,Camino terciario,16
3969,Red Vial,425176,Camino terciario,8
3969,Red Vial,425178,Camino terciario,9
3969,Picada,425179,Camino terciario,7
3969,Red Vial,425180,Camino terciario,7
3969,Red Vial,425187,Camino terciario,3
3969,Red Vial,425189,Camino terciario,4
3969,Red Vial,425190,Camino terciario,5
3969,Red Vial,425191,Camino terciario,5
3969,Red Vial,425192,Camino terciario,7
3969,Red Vial,425196,Camino terciario,4
3969,Red Vial,425243,Camino terciario,6
3969,Picada,425206,Camino terciario,3
3969,Red Vial,425207,Camino terciario,11
3969,Red Vial,425208,Camino terciario,1
3969,Red Vial,425209,Camino terciario,7
3969,Red Vial,425211,Camino terciario,9
3969,Red Vial,425212,Camino terciario,3
3969,Red Vial,425213,Camino terciario,10
3969,Red Vial,425214,Camino terciario,9
3969,Red Vial,425217,Camino terciario,4
3969,Red Vial,425218,Camino terciario,5
3969,Red Vial,425219,Camino terciario,6
3969,Picada,425221,Camino terciario,5
3969,Red Vial,425223,Camino terciario,11
3969,Red Vial,425224,Camino terciario,14
3969,Red Vial,425225,Camino terciario,4
3969,Red Vial,425226,Camino terciario,25
3969,Red Vial,425227,Camino terciario,14
3969,Red Vial,425231,Camino terciario,7
3969,Red Vial,425233,Camino terciario,8
3969,Red Vial,425234,Camino terciario,1
3969,Red Vial,425237,Camino terciario,1
3969,Red Vial,425238,Camino terciario,6
3969,Red Vial,425239,Camino terciario,1
3969,Red Vial,425240,Camino terciario,2
3969,Red Vial,425241,Camino terciario,18
3969,Red Vial,425245,Camino terciario,15
3969,Red Vial,425246,Camino terciario,7
3969,Red Vial,425250,Camino terciario,3
3969,Red Vial,425252,Camino terciario,5
3969,Red Vial,425253,Camino terciario,4
3969,Red Vial,425256,Camino terciario,1
3969,Picada,425260,Camino terciario,13
3969,Picada,425265,Camino terciario,4
3969,Picada,425266,Camino terciario,4
3969,Picada,425269,Camino terciario,6
3969,Picada,425276,Camino terciario,1
3969,Picada,425277,Camino terciario,11
3969,Picada,425304,Camino terciario,3
3969,Picada,425306,Camino terciario,5
3969,Picada,425311,Camino terciario,11
3969,Picada,425312,Camino terciario,4
3969,Picada,425313,Camino terciario,1
3969,Picada,425314,Camino terciario,7
3969,Picada,425323,Camino terciario,3
3969,Picada,425325,Camino terciario,5
3969,Picada,425328,Camino terciario,6
3969,Picada,425329,Camino terciario,3
3969,Picada,425330,Camino terciario,7
3969,Picada,425331,Camino terciario,2
3969,Picada,425336,Camino terciario,1
3969,Picada,425338,Camino terciario,2
3969,Picada,425342,Camino terciario,1
3969,Picada,425343,Camino terciario,1
3969,Picada,425347,Camino terciario,4
3969,Picada,425349,Camino terciario,7
3969,Picada,425350,Camino terciario,8
3969,Picada,425351,Camino terciario,5
3969,Picada,425352,Camino terciario,2
3969,Picada,425355,Camino terciario,8
3969,Picada,425359,Camino terciario,15
3969,Picada,425360,Camino terciario,3
3969,Picada,425363,Camino terciario,2
3969,Picada,425366,Camino terciario,4
3969,Picada,425370,Camino terciario,7
3969,Picada,425371,Camino terciario,6
3969,Picada,425379,Camino terciario,1
3969,Picada,425381,Camino terciario,20
3969,Picada,425382,Camino terciario,6
3969,Picada,425383,Camino terciario,6
3969,Picada,425384,Camino terciario,17
3969,Picada,425392,Camino terciario,1
3969,Picada,425406,Camino terciario,1
3969,Picada,425407,Camino terciario,6
3969,Picada,425408,Camino terciario,4
3969,Picada,425410,Camino terciario,2
3969,Picada,425415,Camino terciario,3
3969,Picada,425420,Camino terciario,3
3969,Picada,425421,Camino terciario,2
3969,Picada,425423,Camino terciario,7
3969,Picada,425425,Camino terciario,2
3969,Picada,425426,Camino terciario,2
3969,Picada,425427,Camino terciario,2
3969,Picada,425428,Camino terciario,1
3969,Picada,425429,Camino terciario,1
3969,Picada,425430,Camino terciario,1
3969,Picada,425431,Camino terciario,4
3969,Picada,425432,Camino terciario,2
3969,Picada,425443,Camino terciario,1
3969,Picada,425445,Camino terciario,0
3969,Picada,425446,Camino terciario,1
3969,Picada,425450,Camino terciario,10
3969,Picada,425451,Camino terciario,2
3969,Picada,425453,Camino terciario,5
3969,Picada,425457,Camino terciario,2
3969,Picada,425459,Camino terciario,15
3969,Picada,425460,Camino terciario,9
3969,Picada,425462,Camino terciario,4
3969,Picada,425463,Camino terciario,1
3969,Picada,425464,Camino terciario,0
3969,Picada,425465,Camino terciario,0
3969,Picada,425470,Camino terciario,8
3969,Picada,425473,Camino terciario,14
3969,Picada,425474,Camino terciario,3
3969,Picada,425475,Camino terciario,4
3969,Picada,425476,Camino terciario,3
3969,Picada,425484,Camino terciario,5
3969,Picada,425486,Camino terciario,3
3969,Picada,425487,Camino terciario,1
3969,Picada,425488,Camino terciario,3
3969,Picada,425491,Camino terciario,1
3969,Picada,425496,Camino terciario,5
3969,Picada,425497,Camino terciario,4
3969,Picada,425503,Camino terciario,5
3969,Picada,425504,Camino terciario,3
3969,Picada,425505,Camino terciario,2
3969,Picada,425506,Camino terciario,1
3969,Picada,425515,Camino terciario,7
3969,Picada,425516,Camino terciario,6
3969,Picada,425517,Camino terciario,1
3969,Picada,425520,Camino terciario,7
3969,Picada,425531,Camino terciario,7
3969,Picada,425533,Camino terciario,5
3969,Picada,425536,Camino terciario,1
